kategori,arama_niyeti,niyet_tanimi,source_id,kaynak_adi,ornek_kayit,ornek_kayit_basligi,kanit_gerekcesi,beklenen_benzersiz_katki,alinabilen_alan,bagimsizlik_grubu,dil_pazar,tazelik,erisim_kisiti,fallback,aday_sorgu_yuzeyi,incelenen_belge_sayisi
b2b-web-yazilimi,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0202,Wappalyzer,doc-16ab26aeaa1a · https://www.wappalyzer.com/pricing/,Plans & pricing - Wappalyzer,fiyat = $250,"Domain, DNS, sertifika ve web footprint, Fiyat, teknoloji ve pazar sinyali karşılaştırma kaynakları · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0202,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",AppSumo,fulltext · tam metin elde (95347 bayt),1
b2b-web-yazilimi,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0279,Indeed,doc-22894f1a6844 · https://ca.indeed.com/hire/pricing,Indeed pricing | Job posting cost on Indeed,fiyat = $500,"İş ilanları ve yetenek talebi · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0279,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",AppSumo,fulltext · tam metin elde (676469 bayt),1
b2b-web-yazilimi,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0286,Lever Jobs,doc-1a82faa9a1e8 · https://www.lever.co/alternative/ashby-alternatives,Best Ashby Alternatives (2026) | Lever,fiyat = $75,"İş ilanları ve yetenek talebi · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0286,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",AppSumo,local_index · yerel dizinde 417 adres (ağsız arama),2
b2b-web-yazilimi,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0287,Ashby Jobs,doc-cc4a7d7522a0 · https://www.ashbyhq.com/pricing,Pricing | Ashby,fiyat = $ 400,"İş ilanları ve yetenek talebi · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0287,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",AppSumo,local_index · yerel dizinde 472 adres (ağsız arama),1
b2b-web-yazilimi,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0291,We Work Remotely,doc-1473aaad4c07 · https://weworkremotely.com/categories/all-other-remote-jobs,Remote All Other Remote Jobs | We Work Remotely,"fiyat = $50,000","İş ilanları ve yetenek talebi · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0291,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",AppSumo,site_search · https://weworkremotely.com/jobs/search?term=,1
b2b-web-yazilimi,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0299,İşkur,doc-ecaab644623a · https://iskur.gov.tr/ilanlar/,İlanlar - Türkiye İş Kurumu (İŞKUR),"observed_market_pricing yüzeyi olarak çekildi, 19396 karakter metin","İş ilanları ve yetenek talebi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0299,tr · pazar TR,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",AppSumo,local_index · yerel dizinde 3089 adres (ağsız arama),1
b2b-web-yazilimi,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0607,Vendr,doc-8bc168bdbfee · https://www.vendr.com/,Vendr - The Authority on Software Pricing Transparency,"fiyat = $1,446,521,418","Fiyat, teknoloji ve pazar sinyali karşılaştırma kaynakları · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0607,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",AppSumo,fulltext · tam metin elde (119772 bayt),2
b2b-web-yazilimi,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0609,Vertice,doc-5fc19743b15d · https://www.vertice.one/comparison/vertice-vs-omnea,Vertice vs Omnea | SaaS Procurement & Savings Comparison,fiyat = $500,"Fiyat, teknoloji ve pazar sinyali karşılaştırma kaynakları · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0609,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",AppSumo,local_index · yerel dizinde 765 adres (ağsız arama),5
b2b-web-yazilimi,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0610,Sastrify,doc-324b294b3622 · https://www.sastrify.com/,AI-Powered Software Management & Procurement | Sastrify,fiyat = $6,"Fiyat, teknoloji ve pazar sinyali karşılaştırma kaynakları · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0610,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",AppSumo,fulltext · tam metin elde (195871 bayt),3
b2b-web-yazilimi,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0614,Infracost,doc-43baf08c5f73 · https://www.infracost.io/pricing,Infracost Plans & Pricing,fiyat = $250,"Fiyat, teknoloji ve pazar sinyali karşılaştırma kaynakları · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0614,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",AppSumo,fulltext · tam metin elde (765489 bayt),2
b2b-web-yazilimi,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0616,Azure Pricing Calculator,doc-844f47fa6780 · https://azure.microsoft.com/en-us/pricing/,Azure Pricing Overview | Microsoft Azure,"observed_market_pricing yüzeyi olarak çekildi, 14933 karakter metin","Fiyat, teknoloji ve pazar sinyali karşılaştırma kaynakları · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0101,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",AppSumo,site_search · https://azure.microsoft.com/en-us/search/?q={kelime},1
b2b-web-yazilimi,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0140,PeerSpot,doc-e42189d86fcf · https://peerspot.co/topics,IT Decision Maker Whitepapers | PeerSpot,"problem_demand yüzeyi olarak çekildi, 3914 karakter metin","SaaS, yazılım ve hizmet inceleme siteleri · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0140,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Ashby Jobs,fulltext · tam metin elde (30438 bayt),1
b2b-web-yazilimi,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0287,Ashby Jobs,doc-f0f5cd41f7fb · https://www.ashbyhq.com/resources/community,Recruiting Ops Community | Ashby,"problem_demand yüzeyi olarak çekildi, 2385 karakter metin","İş ilanları ve yetenek talebi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0287,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",PeerSpot,local_index · yerel dizinde 472 adres (ağsız arama),1
b2b-web-yazilimi,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0609,Vertice,doc-4ed6a5fb25e1 · https://www.vertice.one/community,"Share Insights, Challenge Thinking, and Build Strategies | Vertice Community","problem_demand yüzeyi olarak çekildi, 8513 karakter metin",bu hücrede yalnız burada: fiyat,fiyat,grup-source-0609,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",PeerSpot,local_index · yerel dizinde 765 adres (ağsız arama),1
b2b-web-yazilimi,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0065,AppSumo,doc-2ac14fb4c50f · https://appsumo.com/case-studies,Partner Success,"use_case yüzeyi olarak çekildi, 1631 karakter metin","Fiyat, teknoloji ve pazar sinyali karşılaştırma kaynakları, Ürün lansmanı ve startup toplulukları · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0065,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",SourceForge Reviews,local_index · yerel dizinde 10028 adres (ağsız arama),1
b2b-web-yazilimi,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0141,SourceForge Reviews,doc-be989754498e · https://sourceforge.net/software/case-studies/,B2B Software Case Studies,"use_case yüzeyi olarak çekildi, 24153 karakter metin","SaaS, yazılım ve hizmet inceleme siteleri · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0020,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",AppSumo,site_search · https://sourceforge.net/proxy-api/search/filter-integrations?q=,1
b2b-web-yazilimi,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0286,Lever Jobs,doc-229909d2623c · https://www.lever.co/case-studies,Hiring Case Studies | Lever,"use_case yüzeyi olarak çekildi, 9103 karakter metin","İş ilanları ve yetenek talebi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0286,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",AppSumo,local_index · yerel dizinde 417 adres (ağsız arama),1
b2b-web-yazilimi,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0287,Ashby Jobs,doc-7d9b6fbff305 · https://www.ashbyhq.com/customers,Customers | Ashby,"use_case yüzeyi olarak çekildi, 36182 karakter metin","İş ilanları ve yetenek talebi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0287,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",AppSumo,local_index · yerel dizinde 472 adres (ağsız arama),1
b2b-web-yazilimi,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0607,Vendr,doc-24c70a10c077 · https://www.vendr.com/customers,Customers | See How Teams Save with Vendr,"use_case yüzeyi olarak çekildi, 3769 karakter metin","Fiyat, teknoloji ve pazar sinyali karşılaştırma kaynakları · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0607,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",AppSumo,fulltext · tam metin elde (119772 bayt),1
b2b-web-yazilimi,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0609,Vertice,doc-f58c9684ab2e · https://www.vertice.one/solutions/cloud-cost-management-software,Vertice for Cloud Engineers | Cloud Cost Management Software,"use_case yüzeyi olarak çekildi, 6791 karakter metin","Fiyat, teknoloji ve pazar sinyali karşılaştırma kaynakları · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0609,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",AppSumo,local_index · yerel dizinde 765 adres (ağsız arama),1
b2b-web-yazilimi,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0610,Sastrify,doc-7d6cd27f0d5c · https://www.sastrify.com/solutions/finance,Smarter SaaS Spend Management for Finance Teams | Sastrify,"use_case yüzeyi olarak çekildi, 6720 karakter metin","Fiyat, teknoloji ve pazar sinyali karşılaştırma kaynakları · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0610,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",AppSumo,fulltext · tam metin elde (195871 bayt),1
egitim,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0459,edX,doc-2c109f612eba · https://edx.com/products/map-data,Wireless Network Planning and RF Map Data Solutions,"competitor_discovery yüzeyi olarak çekildi, 8346 karakter metin","Eğitim dikeyi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0459,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Skillshare,local_index · yerel dizinde 154 adres (ağsız arama),1
egitim,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0461,Skillshare,doc-acacf02f3225 · https://help.skillshare.com/hc/de/categories/200230948-Skillshare-f%C3%BCr-Teams,Skillshare für Teams – Skillshare Hilfebereich,"competitor_discovery yüzeyi olarak çekildi, 1484 karakter metin","Eğitim dikeyi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0461,de · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",edX,site_search · https://help.skillshare.com/hc/en-us/search?query={kelime},1
egitim,dissatisfaction,Mevcut çözümlerle ilgili şikâyet ve eksikler,source-0462,Class Central,doc-9fe44b0bf7a0 · https://www.classcentral.com/,"Class Central • Find the best courses, wherever they exist.","engagement_yorum_sayisi = 250,000",bu hücrede yalnız burada: engagement_yorum_sayisi,engagement_yorum_sayisi,grup-source-0462,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2026-09-01),"erişim anlığı 2026-09-02 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",(bağımsız yedek YOK),opensearch · https://www.classcentral.com/opensearch.xml,1
egitim,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0459,edX,doc-9649ab62be06 · https://edx.com/solutions/fixed-wireless-access,5G Fixed Wireless Access Provider - EDX Wireless,"use_case yüzeyi olarak çekildi, 8214 karakter metin","Eğitim dikeyi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0459,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",(bağımsız yedek YOK),local_index · yerel dizinde 154 adres (ağsız arama),1
eklenti-entegrasyon,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0110,Firefox Add-ons,doc-0dbe6bf144b3 · https://addons.mozilla.org/en-US/firefox/,Add-ons for Firefox (en-US),surum = 3.0,bu hücrede yalnız burada: surum,surum,grup-source-0110,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Safari Extensions,opensearch · https://addons.mozilla.org/en-US/firefox/opensearch.xml,2
eklenti-entegrasyon,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0112,Safari Extensions,doc-a2a48c72337a · https://apps.apple.com/us/iphone/apps,‎Apps for iPhone - App Store,"competitor_discovery yüzeyi olarak çekildi, 7787 karakter metin","Tarayıcı, e-ticaret ve CMS eklenti mağazaları · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0096,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Firefox Add-ons,local_index · yerel dizinde 7 adres (ağsız arama),1
